id,label_en,label_fr,label_ar,category,category_fr,category_ar
off-ail-et-fines-herbes-18a93c,Garlic & Fine Herbs,Ail et fines herbes,ثوم وأعشاب ناعمة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-aldi-roi-de-trefle-k-se-franz-sischer-weichk-se-8c8e5e,ALDI Roi de Trèfle French Soft Cheese,ALDI Roi de Trèfle fromage français à pâte molle,جبن فرنسي طري ألدي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-allg-uer-bergbauern-butter-2710b8,Allgäuer Mountain Farmer Butter,Beurre fermier d'Allgäu,زبدة مزارع ألغاو,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-almette-4cf730,Almette,Almette,ألميته,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-almighurt-sommerhit-mandarine-72f790,Almighurt Mandarin,Almighurt mandarine,ألميغورت باليوسفي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-almzeit-cremig-w-rzig-260620,Almzeit Creamy Savory,Almzeit crémeux relevé,ألمزايت كريمي بنكهة قوية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-almzeit-fr-hlingsgru-e33582,Almzeit Spring Flavor,Almzeit saveur printanière,ألمزايت نكهة الربيع,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alpen-kaffeesahne-b0592c,Alpen Coffee Cream,Crème pour café Alpen,كريمة قهوة ألبن,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alpro-haferdrink-shh-this-is-not-mlk-fettarm-876843,Alpro Oat Drink This Is Not Milk Low Fat,Boisson d'avoine Alpro This Is Not Milk allégée,مشروب شوفان ألبرو هذا ليس حليب قليل الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alpro-soyadrikk-original-kologisk-caa515,Alpro Organic Soy Drink Original,Boisson soja bio originale Alpro,مشروب صويا عضوي أصلي ألبرو,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alpro-go-t-chocolat-noisette-ff84f7,Alpro Chocolate Hazelnut,Alpro goût chocolat noisette,ألبرو بنكهة الشوكولاتة والبندق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alpsko-mleko-lakhoten-dan-8bd061,Alpsko Lactose Free Milk,Alpsko lait sans lactose,حليب ألبسكو بدون لاكتوز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-alternatives-to-milk-soya-organic-unsweetened-170352,Organic Unsweetened Soy Drink,Boisson soja bio sans sucre,مشروب صويا عضوي غير محلى,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ap-ricube-carr-ment-toqu-48-cubes-60b293,Apéricube Carrément Toqué 48 Cubes,Apéricube Carrément Toqué 48 cubes,أبيريكوب 48 مكعب كاريمان توكي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ap-ricube-recettes-aux-herbes-48c-064f4b,Apéricube Herb Recipes 48 Cubes,Apéricube recettes aux herbes 48 cubes,أبيريكوب وصفات بالأعشاب 48 مكعب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-ap-ricube-viva-espana-48-cube-28cc2f,Apéricube Viva España 48 Cubes,Apéricube Viva España 48 cubes,أبيريكوب فيفا إسبانيا 48 مكعب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-arroz-avellanas-0f5304,Rice Hazelnut Drink,Boisson riz noisette,مشروب أرز بالبندق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-auchan-biolait-demi-ecremeorigine-france-solidaire-196782,Auchan Organic Semi-Skimmed Milk,Auchan lait bio demi-écrémé origine France,حليب أوشان عضوي نصف الدسم من فرنسا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-auchan-coeur-gateau-de-semoule-rhum-raisins-sur-li-855b27,Auchan Semolina Cake Rum Raisins Caramel,Auchan gâteau de semoule rhum raisins sur lit de caramel,كيك سميد بالروم والزبيب مع كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-auchan-fromage-fruits-12x-5be9e4,Auchan Fruit Cheese 12x,Auchan fromage aux fruits 12x,جبن بالفواكه أوشان 12 حبة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-auchanlait-demi-cr-m-origine-france-41e56b,Auchan Semi-Skimmed Milk France,Auchan lait demi-écrémé origine France,حليب أوشان نصف الدسم من فرنسا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bergk-se-e19989,Mountain Cheese,Fromage de montagne,جبن جبلي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-aux-fruits-avec-morceaux-fraise-poire-abricot-ou-f-8281f8,Fruit Yogurt with Pieces Strawberry Pear Apricot or Raspberry,Aux fruits avec morceaux fraise poire abricot ou framboise,زبادي بالفواكه مع قطع فراولة أو كمثرى أو مشمش أو توت العليق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-aux-fruits-d-ici-45b584,Local Fruit Yogurt,Aux fruits d'ici,زبادي بفواكه محلية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-babybel-b45191,Babybel,Babybel,بابيبل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-badejunge-wintergenuss-849b80,Badejunge Winter Delight,Badejunge plaisir d'hiver,باديونغه نكهة الشتاء,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-balade-omega-3-3233c7,Balade Omega 3,Balade oméga 3,بالاد أوميغا 3,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-baratine-ap-ritif-nature-007b9b,Baratine Natural Aperitif Cheese,Baratine apéritif nature,باراتين طبيعي للمقبلات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-baratine-ch-vre-ee1e24,Baratine Goat Cheese,Baratine chèvre,باراتين جبن ماعز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-baratine-noix-b3364a,Baratine Walnut Cheese,Baratine noix,باراتين بالجوز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-baskeriu-fromages-des-bergers-4adaff,Baskeriu Shepherds Cheese,Baskeriu fromages des bergers,باسكيريو جبن الرعاة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-batonnet-lait-bd7046,Milk Stick,Bâtonnet au lait,عصا بالحليب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bauer-der-laktosefreie-pfirsich-maracuja-8b0669,Lactose Free Peach Passionfruit Yogurt,Yaourt sans lactose pêche passion,زبادي خال من اللاكتوز بالخوخ والباشن فروت,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bavaria-blu-891ab7,Bavaria Blue Cheese,Bavaria Blu,جبن بافاريا الأزرق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beaufort-aop-22b3ff,Beaufort AOP,Beaufort AOP,بوفور AOP,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beaumont-de-savoie-au-lait-cru-b118de,Beaumont de Savoie Raw Milk Cheese,Beaumont de Savoie au lait cru,جبن بومون دو سافوا بحليب خام,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bebida-de-arroz-integral-biol-gica-568912,Organic Whole Rice Drink,Boisson de riz complet biologique,مشروب أرز كامل عضوي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bebida-de-avena-calcio-47e4de,Oat Drink with Calcium,Boisson d'avoine au calcium,مشروب شوفان مع الكالسيوم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bebida-de-soja-0-az-cares-a-adidos-73b643,Soy Drink No Added Sugar,Boisson de soja sans sucres ajoutés,مشروب صويا بدون سكر مضاف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bebida-de-soja-con-chocolate-descatalogado-d8bafb,Soy Chocolate Drink,Boisson de soja au chocolat,مشروب صويا بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bebida-l-ctea-uht-sabor-chocolate-d775d9,UHT Chocolate Milk Drink,Boisson lactée UHT saveur chocolat,مشروب حليبي UHT بنكهة الشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bel-paese-fette-02946c,Bel Paese Slices,Bel Paese tranches,شرائح جبن بيل بايزي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-belle-blanche-ziegenk-se-6798d4,Belle Blanche Goat Cheese,Belle Blanche fromage de chèvre,جبن ماعز بيل بلانش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bergader-almk-se-chili-21994f,Bergader Alpine Cheese Chili,Bergader fromage alpin chili,جبن جبلي بيرغادر بالفلفل الحار,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bergader-almk-se-nussig-leicht-d93c48,Bergader Alpine Cheese Nutty Light,Bergader fromage alpin léger goût noisette,جبن جبلي بيرغادر خفيف بنكهة جوزية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bergbauern-k-se-w-rzig-nussig-f76ec0,Mountain Farmer Cheese Savory Nutty,Fromage fermier de montagne corsé et goût noisette,جبن مزارع جبلي قوي بنكهة جوزية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bergk-se-50-fett-i-tr-mit-heumilch-aus-dem-allg-u-842d60,Mountain Cheese 50% Fat with Hay Milk from Allgäu,Fromage de montagne 50% MG au lait de foin d'Allgäu,جبن جبلي 50% دسم بحليب العلف من ألغاو,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bethmale-de-bamalou-a9aa66,Bethmale de Bamalou,Bethmale de Bamalou,بيتمال دو بامالو,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-b90a6c,Butter,Beurre,زبدة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-1-2-sel-moule-9ed846,Half-Salted Molded Butter,Beurre moulé demi-sel,زبدة نصف مملحة قالب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-aux-cristaux-de-sel-de-gu-rande-b4138b,Butter with Guérande Salt Crystals,Beurre aux cristaux de sel de Guérande,زبدة ببلورات ملح غيراند,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-aux-cristaux-de-sel-de-mer-de-l-le-de-noirm-11ba89,Butter with Noirmoutier Sea Salt Crystals,Beurre aux cristaux de sel de mer de l'île de Noirmoutier,زبدة ببلورات ملح بحر جزيرة نوارموتييه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-aux-cristaux-de-sel-des-alpes-25fc46,Butter with Alpine Salt Crystals,Beurre aux cristaux de sel des Alpes,زبدة ببلورات ملح الألب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-baratte-bleu-blanc-c-ur-b44e24,Churned Butter Bleu Blanc Cœur,Beurre baratte Bleu Blanc Cœur,زبدة مخضوضة بلو بلان كور,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-bio-doux-0201b4,Organic Unsalted Butter,Beurre bio doux,زبدة عضوية غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-biologique-1-2-sel-moule-159168,Organic Half-Salted Molded Butter,Beurre biologique demi-sel moulé,زبدة عضوية نصف مملحة قالب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-doux-e8cc77,Molded Unsalted Butter,Beurre moulé doux,زبدة قالب غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-biologique-doux-moule-16e12a,Organic Molded Unsalted Butter,Beurre biologique doux moulé,زبدة عضوية قالب غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-breton-doux-2d7e7a,Breton Unsalted Butter,Beurre breton doux,زبدة بريتانية غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-cru-aux-cristaux-de-sel-de-r-0263f4,Raw Butter with Ré Salt Crystals,Beurre cru aux cristaux de sel de Ré,زبدة خام ببلورات ملح ري,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-au-sel-de-gu-rande-fabriqu-en-bara-1278b0,Isigny Butter with Guérande Salt Churned,Beurre d'Isigny au sel de Guérande fabriqué en baratte,زبدة إيزيني بملح غيراند مصنوعة بالمخض,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-de-baratte-011d50,Isigny Churned Butter,Beurre d'Isigny de baratte,زبدة إيزيني مخضوضة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-doux-84ad8b,Isigny Unsalted Butter,Beurre d'Isigny doux,زبدة إيزيني غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-doux-de-baratte-39cd28,Isigny Unsalted Churned Butter,Beurre d'Isigny doux de baratte,زبدة إيزيني غير مملحة مخضوضة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-doux-fabriqu-en-baratte-c775b3,Isigny Unsalted Butter Churned,Beurre d'Isigny doux fabriqué en baratte,زبدة إيزيني غير مملحة مصنوعة بالمخض,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-d-isigny-doux-extra-fin-327a8b,Isigny Unsalted Extra Fine Butter,Beurre d'Isigny doux extra-fin,زبدة إيزيني غير مملحة فائقة الجودة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-de-baratte-d-isigny-5a4e15,Isigny Churned Butter,Beurre de baratte d'Isigny,زبدة مخضوضة من إيزيني,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-butterk-se-9c6c61,Butter Cheese,Butterkäse,جبن باتركازه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-extra-fin-doux-82-mg-barquette-f36600,Extra Fine Unsalted Butter 82% Fat Tub,Beurre extra fin doux 82% MG barquette,زبدة فائقة الجودة غير مملحة 82٪ دسم علبة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-gastronomique-04565f,Gourmet Butter,Beurre Gastronomique,زبدة فاخرة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-gastronomique-doux-9d861c,Gourmet Unsalted Butter,Beurre gastronomique doux,زبدة فاخرة غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moule-bio-doux-9cb99d,Organic Molded Unsalted Butter,Beurre moulé bio doux,زبدة عضوية قالب غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-aop-doux-ae7313,AOP Molded Unsalted Butter,Beurre moulé AOP doux,زبدة قالب غير مملحة محمية المنشأ,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-aux-cristaux-de-sel-de-mer-de-noirmout-da8fb4,Molded Butter with Noirmoutier Sea Salt Crystals,Beurre moulé aux cristaux de sel de mer de Noirmoutier,زبدة قالب ببلورات ملح بحر نورموتييه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-de-baratte-doux-39deef,Molded Churned Unsalted Butter,Beurre moulé de baratte doux,زبدة مخضوضة قالب غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-demi-sel-c0feb7,Molded Half-Salted Butter,Beurre moulé demi-sel,زبدة قالب نصف مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-moul-aux-cristaux-de-sel-de-gu-rande-a713b5,Molded Butter with Guérande Salt Crystals,Beurre moulé aux cristaux de sel de Guérande,زبدة قالب ببلورات ملح غيراند,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-pasteuris-sl-b8ab0d,Pasteurized Butter SL,Beurre pasteurisé SL,زبدة مبسترة SL,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-plaquette-419c8d,Butter Block,Beurre plaquette,زبدة قالب,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-plaquette-aop-doux-1eec9c,AOP Unsalted Butter Block,Beurre plaquette AOP doux,زبدة قالب غير مملحة محمية المنشأ,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-pr-sident-1-2-sel-df95fb,Président Half-Salted Butter,Beurre Président demi-sel,زبدة بريزيدون نصف مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-tendre-doux-cf94de,Soft Unsalted Butter,Beurre tendre doux,زبدة طرية غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-tendre-doux-82-mg-520800,Soft Unsalted Butter 82% Fat,Beurre tendre doux 82% MG,زبدة طرية غير مملحة 82٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-traditionnel-demi-sel-f09c21,Traditional Half-Salted Butter,Beurre traditionnel demi-sel,زبدة تقليدية نصف مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-la-baratte-demi-sel-8bd844,Churned Half-Salted Butter,Beurre à la baratte demi-sel,زبدة مخضوضة نصف مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-beurre-la-baratte-doux-81bc99,Churned Unsalted Butter,Beurre à la baratte doux,زبدة مخضوضة غير مملحة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bibeleskaes-fromage-blanc-nature-09961e,Bibeleskaes Plain Fresh Cheese,Fromage blanc Bibeleskaes nature,جبن طازج بيبيليسكايس طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bifidus-brebis-nature-2a1f71,Plain Sheep Bifidus Yogurt,Bifidus brebis nature,زبادي بيفيدوس بحليب الغنم طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bifidus-nature-45c212,Plain Bifidus Yogurt,Bifidus nature,زبادي بيفيدوس طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-bifidus-saveur-citron-92ffcc,Lemon Bifidus Yogurt,Bifidus saveur citron,زبادي بيفيدوس بنكهة الليمون,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-billes-de-chevre-au-miel-74b60c,Goat Cheese Balls with Honey,Billes de chèvre au miel,كرات جبن ماعز بالعسل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
